param_tfidf__max_features;param_tfidf__ngram_range;param_tfidf__min_df;param_tfidf__max_df;param_ridge__alpha;mean_test_score;std_test_score;rank_test_score
5000;(1, 1);1;0.6;0.1;1.9285109068293873;0.19970216519400652;993
3000;(1, 1);1;0.8;0.1;1.9285109068293873;0.19970216519400652;993
1000;(1, 1);1;0.7;0.1;1.9302575221174851;0.18769887235196323;1009
1000;(1, 1);1;0.8;0.1;1.9302575221174851;0.18769887235196323;1009
1000;(1, 1);1;0.6;0.1;1.9302575221174851;0.18769887235196323;1009
1000;(1, 1);1;0.9;0.1;1.9302575221174851;0.18769887235196323;1009
5000;(1, 1);3;0.9;0.1;1.9319336336034318;0.19519628219839266;1013
4000;(1, 1);3;0.6;0.1;1.9319336336034318;0.19519628219839266;1013
4000;(1, 1);3;0.9;0.1;1.9319336336034318;0.19519628219839266;1013
2000;(1, 1);3;0.7;0.1;1.9319336336034318;0.19519628219839266;1013
3000;(1, 1);3;0.7;0.1;1.9319336336034318;0.19519628219839266;1013
1000;(1, 1);3;0.6;0.1;1.9319336336034318;0.19519628219839266;1013
3000;(1, 1);3;0.9;0.1;1.9319336336034318;0.19519628219839266;1013
5000;(1, 1);3;0.8;0.1;1.9319336336034318;0.19519628219839266;1013
4000;(1, 1);3;0.7;0.1;1.9319336336034318;0.19519628219839266;1013
1000;(1, 1);3;0.9;0.1;1.9319336336034318;0.19519628219839266;1013
2000;(1, 1);3;0.6;0.1;1.9319336336034318;0.19519628219839266;1013
3000;(1, 1);3;0.6;0.1;1.9319336336034318;0.19519628219839266;1013
5000;(1, 1);3;0.7;0.1;1.9319336336034318;0.19519628219839266;1013
3000;(1, 1);3;0.8;0.1;1.9319336336034318;0.19519628219839266;1013
2000;(1, 1);3;0.9;0.1;1.9319336336034318;0.19519628219839266;1013
5000;(1, 1);3;0.6;0.1;1.9319336336034318;0.19519628219839266;1013
1000;(1, 1);3;0.8;0.1;1.9319336336034318;0.19519628219839266;1013
4000;(1, 1);3;0.8;0.1;1.9319336336034318;0.19519628219839266;1013
2000;(1, 1);3;0.8;0.1;1.9319336336034318;0.19519628219839266;1013
1000;(1, 1);3;0.7;0.1;1.9319336336034318;0.19519628219839266;1013
4000;(1, 2);3;0.7;0.01;1.9370991526304162;0.1765679546081299;1033
4000;(1, 2);3;0.6;0.01;1.9370991526304162;0.1765679546081299;1033
3000;(1, 2);3;0.7;0.01;1.9370991526304162;0.1765679546081299;1033
5000;(1, 2);3;0.8;0.01;1.9370991526304162;0.1765679546081299;1033
3000;(1, 2);3;0.8;0.01;1.9370991526304162;0.1765679546081299;1033
3000;(1, 2);3;0.9;0.01;1.9370991526304162;0.1765679546081299;1033
4000;(1, 2);3;0.8;0.01;1.9370991526304162;0.1765679546081299;1033
3000;(1, 2);3;0.6;0.01;1.9370991526304162;0.1765679546081299;1033
5000;(1, 2);3;0.9;0.01;1.9370991526304162;0.1765679546081299;1033
4000;(1, 2);3;0.9;0.01;1.9370991526304162;0.1765679546081299;1033
5000;(1, 2);3;0.6;0.01;1.9370991526304162;0.1765679546081299;1033
5000;(1, 2);3;0.7;0.01;1.9370991526304162;0.1765679546081299;1033
2000;(1, 1);2;0.9;0.1;1.9417137525931676;0.17949102902195863;1045
3000;(1, 1);2;0.6;0.1;1.9417137525931676;0.17949102902195863;1045
1000;(1, 1);2;0.6;0.1;1.9417137525931676;0.17949102902195863;1045
3000;(1, 1);2;0.8;0.1;1.9417137525931676;0.17949102902195863;1045
1000;(1, 1);2;0.9;0.1;1.9417137525931676;0.17949102902195863;1045
2000;(1, 1);2;0.6;0.1;1.9417137525931676;0.17949102902195863;1045
4000;(1, 1);2;0.6;0.1;1.9417137525931676;0.17949102902195863;1045
3000;(1, 1);2;0.9;0.1;1.9417137525931676;0.17949102902195863;1045
2000;(1, 1);2;0.8;0.1;1.9417137525931676;0.17949102902195863;1045
5000;(1, 1);2;0.8;0.1;1.9417137525931676;0.17949102902195863;1045
1000;(1, 1);2;0.8;0.1;1.9417137525931676;0.17949102902195863;1045
5000;(1, 1);2;0.7;0.1;1.9417137525931676;0.17949102902195863;1045
5000;(1, 1);2;0.6;0.1;1.9417137525931676;0.17949102902195863;1045
5000;(1, 1);2;0.9;0.1;1.9417137525931676;0.17949102902195863;1045
4000;(1, 1);2;0.7;0.1;1.9417137525931676;0.17949102902195863;1045
2000;(1, 1);2;0.7;0.1;1.9417137525931676;0.17949102902195863;1045
4000;(1, 1);2;0.9;0.1;1.9417137525931676;0.17949102902195863;1045
4000;(1, 1);2;0.8;0.1;1.9417137525931676;0.17949102902195863;1045
1000;(1, 1);2;0.7;0.1;1.9417137525931676;0.17949102902195863;1045
3000;(1, 1);2;0.7;0.1;1.9417137525931676;0.17949102902195863;1045
3000;(1, 4);2;0.9;0.01;1.9498679958714924;0.2813293235205964;1065
3000;(1, 4);2;0.6;0.01;1.9498679958714924;0.2813293235205964;1065
3000;(1, 4);2;0.7;0.01;1.9498679958714924;0.2813293235205964;1065
3000;(1, 4);2;0.8;0.01;1.9498679958714924;0.2813293235205964;1065
2000;(1, 2);2;0.9;0.01;1.9499754615369955;0.17247103261788274;1069
2000;(1, 2);2;0.7;0.01;1.9499754615369955;0.17247103261788274;1069
2000;(1, 2);2;0.8;0.01;1.9499754615369955;0.17247103261788274;1069
2000;(1, 2);2;0.6;0.01;1.9499754615369955;0.17247103261788274;1069
2000;(1, 2);1;0.9;0.01;1.9694759469373018;0.1841782922171809;1073
2000;(1, 2);1;0.7;0.01;1.9694759469373018;0.1841782922171809;1073
2000;(1, 2);1;0.8;0.01;1.9694759469373018;0.1841782922171809;1073
2000;(1, 2);1;0.6;0.01;1.9694759469373018;0.1841782922171809;1073
2000;(1, 2);3;0.7;0.01;2.028297628483327;0.25458076945996405;1077
2000;(1, 2);3;0.9;0.01;2.028297628483327;0.25458076945996405;1077
2000;(1, 2);3;0.8;0.01;2.028297628483327;0.25458076945996405;1077
2000;(1, 2);3;0.6;0.01;2.028297628483327;0.25458076945996405;1077
2000;(1, 3);1;0.6;0.01;2.07027620906309;0.2949835321737261;1081
2000;(1, 3);1;0.8;0.01;2.07027620906309;0.2949835321737261;1081
2000;(1, 3);1;0.9;0.01;2.07027620906309;0.2949835321737261;1081
2000;(1, 3);1;0.7;0.01;2.07027620906309;0.2949835321737261;1081
2000;(1, 3);3;0.8;0.01;2.0741510669760688;0.24011816741678088;1085
2000;(1, 3);3;0.6;0.01;2.0741510669760688;0.24011816741678088;1085
2000;(1, 3);3;0.9;0.01;2.0741510669760688;0.24011816741678088;1085
2000;(1, 3);3;0.7;0.01;2.0741510669760688;0.24011816741678088;1085
2000;(1, 4);3;0.9;0.01;2.0875683884884864;0.2713490137621106;1089
2000;(1, 4);3;0.6;0.01;2.0875683884884864;0.2713490137621106;1089
2000;(1, 4);3;0.8;0.01;2.0875683884884864;0.2713490137621106;1089
2000;(1, 4);3;0.7;0.01;2.0875683884884864;0.2713490137621106;1089
2000;(1, 3);2;0.7;0.01;2.111791964510748;0.3069550494335354;1093
2000;(1, 3);2;0.6;0.01;2.111791964510748;0.3069550494335354;1093
2000;(1, 3);2;0.8;0.01;2.111791964510748;0.3069550494335354;1093
2000;(1, 3);2;0.9;0.01;2.111791964510748;0.3069550494335354;1093
2000;(1, 4);2;0.6;0.01;2.1139996346384398;0.2907354123559772;1097
2000;(1, 4);2;0.7;0.01;2.1139996346384398;0.2907354123559772;1097
2000;(1, 4);2;0.9;0.01;2.1139996346384398;0.2907354123559772;1097
2000;(1, 4);2;0.8;0.01;2.1139996346384398;0.2907354123559772;1097
2000;(1, 4);1;0.7;0.01;2.151104777050345;0.3034962056082831;1101
2000;(1, 4);1;0.6;0.01;2.151104777050345;0.3034962056082831;1101
2000;(1, 4);1;0.9;0.01;2.151104777050345;0.3034962056082831;1101
2000;(1, 4);1;0.8;0.01;2.151104777050345;0.3034962056082831;1101
1000;(1, 4);3;0.8;0.01;2.2780918595634505;0.25260542429359545;1105
1000;(1, 4);3;0.7;0.01;2.2780918595634505;0.25260542429359545;1105
1000;(1, 4);3;0.6;0.01;2.2780918595634505;0.25260542429359545;1105
1000;(1, 4);3;0.9;0.01;2.2780918595634505;0.25260542429359545;1105
1000;(1, 4);1;0.8;0.01;2.284537538522261;0.26974712532390127;1109
1000;(1, 4);1;0.9;0.01;2.284537538522261;0.26974712532390127;1109
1000;(1, 4);1;0.7;0.01;2.284537538522261;0.26974712532390127;1109
1000;(1, 4);1;0.6;0.01;2.284537538522261;0.26974712532390127;1109
1000;(1, 3);1;0.9;0.01;2.2912230840465613;0.2646344671323727;1113
1000;(1, 3);1;0.6;0.01;2.2912230840465613;0.2646344671323727;1113
1000;(1, 3);1;0.8;0.01;2.2912230840465613;0.2646344671323727;1113
1000;(1, 3);1;0.7;0.01;2.2912230840465613;0.2646344671323727;1113
1000;(1, 3);2;0.9;0.01;2.300907578808002;0.2419172423625584;1117
1000;(1, 3);2;0.6;0.01;2.300907578808002;0.2419172423625584;1117
1000;(1, 3);2;0.8;0.01;2.300907578808002;0.2419172423625584;1117
1000;(1, 3);2;0.7;0.01;2.300907578808002;0.2419172423625584;1117
1000;(1, 2);2;0.8;0.01;2.3023038057123903;0.3164074994652096;1121
1000;(1, 2);2;0.7;0.01;2.3023038057123903;0.3164074994652096;1121
1000;(1, 2);2;0.9;0.01;2.3023038057123903;0.3164074994652096;1121
1000;(1, 2);2;0.6;0.01;2.3023038057123903;0.3164074994652096;1121
1000;(1, 3);3;0.7;0.01;2.310791959699295;0.2387590248775553;1125
1000;(1, 3);3;0.8;0.01;2.310791959699295;0.2387590248775553;1125
1000;(1, 3);3;0.6;0.01;2.310791959699295;0.2387590248775553;1125
1000;(1, 3);3;0.9;0.01;2.310791959699295;0.2387590248775553;1125
1000;(1, 4);2;0.8;0.01;2.3513566782438873;0.24550608289613193;1129
1000;(1, 4);2;0.7;0.01;2.3513566782438873;0.24550608289613193;1129
1000;(1, 4);2;0.6;0.01;2.3513566782438873;0.24550608289613193;1129
1000;(1, 4);2;0.9;0.01;2.3513566782438873;0.24550608289613193;1129
1000;(1, 2);1;0.6;0.01;2.357288390455369;0.21692385567560085;1133
1000;(1, 2);1;0.8;0.01;2.357288390455369;0.21692385567560085;1133
1000;(1, 2);1;0.9;0.01;2.357288390455369;0.21692385567560085;1133
1000;(1, 2);1;0.7;0.01;2.357288390455369;0.21692385567560085;1133
2000;(1, 1);3;0.6;0.01;2.361602508146226;0.1811294658012754;1137
3000;(1, 1);3;0.6;0.01;2.361602508146226;0.1811294658012754;1137
2000;(1, 1);3;0.8;0.01;2.361602508146226;0.1811294658012754;1137
1000;(1, 1);3;0.8;0.01;2.361602508146226;0.1811294658012754;1137
2000;(1, 1);3;0.7;0.01;2.361602508146226;0.1811294658012754;1137
1000;(1, 1);3;0.7;0.01;2.361602508146226;0.1811294658012754;1137
4000;(1, 1);3;0.6;0.01;2.361602508146226;0.1811294658012754;1137
3000;(1, 1);3;0.7;0.01;2.361602508146226;0.1811294658012754;1137
3000;(1, 1);3;0.9;0.01;2.361602508146226;0.1811294658012754;1137
5000;(1, 1);3;0.6;0.01;2.361602508146226;0.1811294658012754;1137
4000;(1, 1);3;0.9;0.01;2.361602508146226;0.1811294658012754;1137
1000;(1, 1);3;0.9;0.01;2.361602508146226;0.1811294658012754;1137
5000;(1, 1);3;0.7;0.01;2.361602508146226;0.1811294658012754;1137
1000;(1, 1);3;0.6;0.01;2.361602508146226;0.1811294658012754;1137
5000;(1, 1);3;0.9;0.01;2.361602508146226;0.1811294658012754;1137
5000;(1, 1);3;0.8;0.01;2.361602508146226;0.1811294658012754;1137
4000;(1, 1);3;0.7;0.01;2.361602508146226;0.1811294658012754;1137
4000;(1, 1);3;0.8;0.01;2.361602508146226;0.1811294658012754;1137
3000;(1, 1);3;0.8;0.01;2.361602508146226;0.1811294658012754;1137
2000;(1, 1);3;0.9;0.01;2.361602508146226;0.1811294658012754;1137
1000;(1, 2);3;0.7;0.01;2.392153374665726;0.2661688887130634;1157
1000;(1, 2);3;0.9;0.01;2.392153374665726;0.2661688887130634;1157
1000;(1, 2);3;0.6;0.01;2.392153374665726;0.2661688887130634;1157
1000;(1, 2);3;0.8;0.01;2.392153374665726;0.2661688887130634;1157
1000;(1, 1);1;0.6;0.01;2.4733503138191173;0.16016128861177564;1161
1000;(1, 1);1;0.8;0.01;2.4733503138191173;0.16016128861177564;1161
1000;(1, 1);1;0.9;0.01;2.4733503138191173;0.16016128861177564;1161
1000;(1, 1);1;0.7;0.01;2.4733503138191173;0.16016128861177564;1161
2000;(1, 1);1;0.9;0.01;2.475407294310366;0.22456998269790743;1165
2000;(1, 1);1;0.8;0.01;2.475407294310366;0.22456998269790743;1165
3000;(1, 1);1;0.8;0.01;2.475407294310366;0.22456998269790743;1165
4000;(1, 1);1;0.8;0.01;2.475407294310366;0.22456998269790743;1165
5000;(1, 1);1;0.7;0.01;2.475407294310366;0.22456998269790743;1165
5000;(1, 1);1;0.8;0.01;2.475407294310366;0.22456998269790743;1165
4000;(1, 1);1;0.7;0.01;2.475407294310366;0.22456998269790743;1165
3000;(1, 1);1;0.6;0.01;2.475407294310366;0.22456998269790743;1165
3000;(1, 1);1;0.7;0.01;2.475407294310366;0.22456998269790743;1165
2000;(1, 1);1;0.7;0.01;2.475407294310366;0.22456998269790743;1165
3000;(1, 1);1;0.9;0.01;2.475407294310366;0.22456998269790743;1165
4000;(1, 1);1;0.6;0.01;2.475407294310366;0.22456998269790743;1165
5000;(1, 1);1;0.6;0.01;2.475407294310366;0.22456998269790743;1165
4000;(1, 1);1;0.9;0.01;2.475407294310366;0.22456998269790743;1165
5000;(1, 1);1;0.9;0.01;2.475407294310366;0.22456998269790743;1165
2000;(1, 1);1;0.6;0.01;2.475407294310366;0.22456998269790743;1165
1000;(1, 1);2;0.7;0.01;2.4808643796928433;0.19269576140747682;1181
2000;(1, 1);2;0.8;0.01;2.4808643796928433;0.19269576140747682;1181
1000;(1, 1);2;0.8;0.01;2.4808643796928433;0.19269576140747682;1181
4000;(1, 1);2;0.6;0.01;2.4808643796928433;0.19269576140747682;1181
3000;(1, 1);2;0.8;0.01;2.4808643796928433;0.19269576140747682;1181
5000;(1, 1);2;0.7;0.01;2.4808643796928433;0.19269576140747682;1181
5000;(1, 1);2;0.6;0.01;2.4808643796928433;0.19269576140747682;1181
4000;(1, 1);2;0.8;0.01;2.4808643796928433;0.19269576140747682;1181
5000;(1, 1);2;0.9;0.01;2.4808643796928433;0.19269576140747682;1181
5000;(1, 1);2;0.8;0.01;2.4808643796928433;0.19269576140747682;1181
4000;(1, 1);2;0.9;0.01;2.4808643796928433;0.19269576140747682;1181
4000;(1, 1);2;0.7;0.01;2.4808643796928433;0.19269576140747682;1181
1000;(1, 1);2;0.9;0.01;2.4808643796928433;0.19269576140747682;1181
2000;(1, 1);2;0.6;0.01;2.4808643796928433;0.19269576140747682;1181
2000;(1, 1);2;0.9;0.01;2.4808643796928433;0.19269576140747682;1181
3000;(1, 1);2;0.7;0.01;2.4808643796928433;0.19269576140747682;1181
3000;(1, 1);2;0.9;0.01;2.4808643796928433;0.19269576140747682;1181
2000;(1, 1);2;0.7;0.01;2.4808643796928433;0.19269576140747682;1181
1000;(1, 1);2;0.6;0.01;2.4808643796928433;0.19269576140747682;1181
3000;(1, 1);2;0.6;0.01;2.4808643796928433;0.19269576140747682;1181
