param_tfidf__max_features;param_tfidf__ngram_range;param_tfidf__min_df;param_tfidf__max_df;param_ridge__alpha;mean_test_score;std_test_score;rank_test_score
5000;(1, 4);2;0.7;1.0;0.5053392215243425;0.057878259351522694;1
5000;(1, 4);2;0.8;1.0;0.5053392215243425;0.057878259351522694;1
5000;(1, 4);2;0.6;1.0;0.5053392215243425;0.057878259351522694;1
5000;(1, 4);2;0.9;1.0;0.5053392215243425;0.057878259351522694;1
5000;(1, 4);1;0.7;1.0;0.5056911541964959;0.056023969184328726;5
5000;(1, 4);1;0.8;1.0;0.5056911541964959;0.056023969184328726;5
5000;(1, 4);1;0.6;1.0;0.5056911541964959;0.056023969184328726;5
5000;(1, 4);1;0.9;1.0;0.5056911541964959;0.056023969184328726;5
5000;(1, 4);3;0.7;1.0;0.505850595098731;0.059833954137833587;9
4000;(1, 4);3;0.7;1.0;0.505850595098731;0.059833954137833587;9
5000;(1, 4);3;0.6;1.0;0.505850595098731;0.059833954137833587;9
4000;(1, 4);3;0.8;1.0;0.505850595098731;0.059833954137833587;9
4000;(1, 4);3;0.6;1.0;0.505850595098731;0.059833954137833587;9
4000;(1, 4);3;0.9;1.0;0.505850595098731;0.059833954137833587;9
5000;(1, 4);3;0.9;1.0;0.505850595098731;0.059833954137833587;9
5000;(1, 4);3;0.8;1.0;0.505850595098731;0.059833954137833587;9
4000;(1, 3);2;0.6;1.0;0.5061187221214273;0.057802329564408145;17
4000;(1, 3);2;0.7;1.0;0.5061187221214273;0.057802329564408145;17
4000;(1, 3);2;0.8;1.0;0.5061187221214273;0.057802329564408145;17
4000;(1, 3);2;0.9;1.0;0.5061187221214273;0.057802329564408145;17
4000;(1, 4);2;0.6;1.0;0.5064079380658821;0.05938986851198179;21
4000;(1, 4);2;0.7;1.0;0.5064079380658821;0.05938986851198179;21
4000;(1, 4);2;0.8;1.0;0.5064079380658821;0.05938986851198179;21
4000;(1, 4);2;0.9;1.0;0.5064079380658821;0.05938986851198179;21
4000;(1, 3);1;0.9;1.0;0.5064407260489057;0.05771264507022729;25
4000;(1, 3);1;0.6;1.0;0.5064407260489057;0.05771264507022729;25
4000;(1, 3);1;0.8;1.0;0.5064407260489057;0.05771264507022729;25
4000;(1, 3);1;0.7;1.0;0.5064407260489057;0.05771264507022729;25
5000;(1, 3);1;0.8;1.0;0.5065743729515956;0.05678796098473773;29
5000;(1, 3);1;0.7;1.0;0.5065743729515956;0.05678796098473773;29
5000;(1, 3);1;0.6;1.0;0.5065743729515956;0.05678796098473773;29
5000;(1, 3);1;0.9;1.0;0.5065743729515956;0.05678796098473773;29
4000;(1, 4);1;0.7;1.0;0.506793744597523;0.057535887652840255;33
4000;(1, 4);1;0.6;1.0;0.506793744597523;0.057535887652840255;33
4000;(1, 4);1;0.8;1.0;0.506793744597523;0.057535887652840255;33
4000;(1, 4);1;0.9;1.0;0.506793744597523;0.057535887652840255;33
4000;(1, 3);3;0.6;1.0;0.5071289064598252;0.059419887383558474;37
5000;(1, 3);3;0.8;1.0;0.5071289064598252;0.059419887383558474;37
4000;(1, 3);3;0.7;1.0;0.5071289064598252;0.059419887383558474;37
4000;(1, 3);3;0.8;1.0;0.5071289064598252;0.059419887383558474;37
4000;(1, 3);3;0.9;1.0;0.5071289064598252;0.059419887383558474;37
5000;(1, 3);3;0.7;1.0;0.5071289064598252;0.059419887383558474;37
5000;(1, 3);3;0.6;1.0;0.5071289064598252;0.059419887383558474;37
5000;(1, 3);3;0.9;1.0;0.5071289064598252;0.059419887383558474;37
3000;(1, 3);3;0.6;1.0;0.5072693051634284;0.059471063438626556;45
3000;(1, 3);3;0.8;1.0;0.5072693051634284;0.059471063438626556;45
3000;(1, 3);3;0.9;1.0;0.5072693051634284;0.059471063438626556;45
3000;(1, 3);3;0.7;1.0;0.5072693051634284;0.059471063438626556;45
3000;(1, 4);3;0.6;1.0;0.507305617301222;0.060987345513528315;49
3000;(1, 4);3;0.7;1.0;0.507305617301222;0.060987345513528315;49
3000;(1, 4);3;0.8;1.0;0.507305617301222;0.060987345513528315;49
3000;(1, 4);3;0.9;1.0;0.507305617301222;0.060987345513528315;49
5000;(1, 3);2;0.8;1.0;0.5078939365829407;0.057420824762630635;53
5000;(1, 3);2;0.9;1.0;0.5078939365829407;0.057420824762630635;53
5000;(1, 3);2;0.6;1.0;0.5078939365829407;0.057420824762630635;53
5000;(1, 3);2;0.7;1.0;0.5078939365829407;0.057420824762630635;53
3000;(1, 4);1;0.7;1.0;0.5079031421240204;0.06002471094825118;57
3000;(1, 4);1;0.6;1.0;0.5079031421240204;0.06002471094825118;57
3000;(1, 4);1;0.8;1.0;0.5079031421240204;0.06002471094825118;57
3000;(1, 4);1;0.9;1.0;0.5079031421240204;0.06002471094825118;57
3000;(1, 3);2;0.8;1.0;0.5080292268522952;0.05835549559513447;61
3000;(1, 3);2;0.9;1.0;0.5080292268522952;0.05835549559513447;61
3000;(1, 3);2;0.7;1.0;0.5080292268522952;0.05835549559513447;61
3000;(1, 3);2;0.6;1.0;0.5080292268522952;0.05835549559513447;61
3000;(1, 3);1;0.8;1.0;0.5089209978190865;0.06016275183552051;65
3000;(1, 3);1;0.6;1.0;0.5089209978190865;0.06016275183552051;65
3000;(1, 3);1;0.7;1.0;0.5089209978190865;0.06016275183552051;65
3000;(1, 3);1;0.9;1.0;0.5089209978190865;0.06016275183552051;65
3000;(1, 4);2;0.7;1.0;0.5089916784069995;0.06154638972334294;69
3000;(1, 4);2;0.6;1.0;0.5089916784069995;0.06154638972334294;69
3000;(1, 4);2;0.8;1.0;0.5089916784069995;0.06154638972334294;69
3000;(1, 4);2;0.9;1.0;0.5089916784069995;0.06154638972334294;69
4000;(1, 2);2;0.8;1.0;0.5103307231683014;0.05707315785808412;73
4000;(1, 2);2;0.7;1.0;0.5103307231683014;0.05707315785808412;73
5000;(1, 2);2;0.9;1.0;0.5103307231683014;0.05707315785808412;73
4000;(1, 2);2;0.6;1.0;0.5103307231683014;0.05707315785808412;73
4000;(1, 2);2;0.9;1.0;0.5103307231683014;0.05707315785808412;73
5000;(1, 2);2;0.7;1.0;0.5103307231683014;0.05707315785808412;73
5000;(1, 2);2;0.8;1.0;0.5103307231683014;0.05707315785808412;73
5000;(1, 2);2;0.6;1.0;0.5103307231683014;0.05707315785808412;73
2000;(1, 2);3;0.7;1.0;0.5103747873194784;0.060217785908897495;81
2000;(1, 2);3;0.9;1.0;0.5103747873194784;0.060217785908897495;81
2000;(1, 2);3;0.8;1.0;0.5103747873194784;0.060217785908897495;81
2000;(1, 2);3;0.6;1.0;0.5103747873194784;0.060217785908897495;81
3000;(1, 2);1;0.9;1.0;0.5104846291447294;0.05669762318517441;85
3000;(1, 2);1;0.6;1.0;0.5104846291447294;0.05669762318517441;85
3000;(1, 2);1;0.7;1.0;0.5104846291447294;0.05669762318517441;85
3000;(1, 2);1;0.8;1.0;0.5104846291447294;0.05669762318517441;85
5000;(1, 2);1;0.7;1.0;0.5109096286424973;0.057010570884179664;89
5000;(1, 2);1;0.8;1.0;0.5109096286424973;0.057010570884179664;89
5000;(1, 2);1;0.9;1.0;0.5109096286424973;0.057010570884179664;89
5000;(1, 2);1;0.6;1.0;0.5109096286424973;0.057010570884179664;89
3000;(1, 2);3;0.8;1.0;0.510985908016439;0.05946495965229929;93
5000;(1, 2);3;0.9;1.0;0.510985908016439;0.05946495965229929;93
3000;(1, 2);3;0.6;1.0;0.510985908016439;0.05946495965229929;93
4000;(1, 2);3;0.9;1.0;0.510985908016439;0.05946495965229929;93
3000;(1, 2);3;0.9;1.0;0.510985908016439;0.05946495965229929;93
4000;(1, 2);3;0.7;1.0;0.510985908016439;0.05946495965229929;93
4000;(1, 2);3;0.6;1.0;0.510985908016439;0.05946495965229929;93
5000;(1, 2);3;0.6;1.0;0.510985908016439;0.05946495965229929;93
3000;(1, 2);3;0.7;1.0;0.510985908016439;0.05946495965229929;93
5000;(1, 2);3;0.8;1.0;0.510985908016439;0.05946495965229929;93
5000;(1, 2);3;0.7;1.0;0.510985908016439;0.05946495965229929;93
4000;(1, 2);3;0.8;1.0;0.510985908016439;0.05946495965229929;93
4000;(1, 2);1;0.6;1.0;0.5111967546531537;0.05742852704663912;105
4000;(1, 2);1;0.7;1.0;0.5111967546531537;0.05742852704663912;105
4000;(1, 2);1;0.9;1.0;0.5111967546531537;0.05742852704663912;105
4000;(1, 2);1;0.8;1.0;0.5111967546531537;0.05742852704663912;105
3000;(1, 2);2;0.6;1.0;0.5112169626382344;0.057449333642660264;109
3000;(1, 2);2;0.8;1.0;0.5112169626382344;0.057449333642660264;109
3000;(1, 2);2;0.9;1.0;0.5112169626382344;0.057449333642660264;109
3000;(1, 2);2;0.7;1.0;0.5112169626382344;0.057449333642660264;109
2000;(1, 3);1;0.8;1.0;0.5124436907399075;0.06303533487908053;113
2000;(1, 3);1;0.6;1.0;0.5124436907399075;0.06303533487908053;113
2000;(1, 3);1;0.7;1.0;0.5124436907399075;0.06303533487908053;113
2000;(1, 3);1;0.9;1.0;0.5124436907399075;0.06303533487908053;113
2000;(1, 4);1;0.7;1.0;0.51252030510285;0.06648134292300786;117
2000;(1, 4);1;0.9;1.0;0.51252030510285;0.06648134292300786;117
2000;(1, 4);1;0.6;1.0;0.51252030510285;0.06648134292300786;117
2000;(1, 4);1;0.8;1.0;0.51252030510285;0.06648134292300786;117
2000;(1, 4);2;0.8;1.0;0.5129723747808831;0.06478700160188725;121
2000;(1, 4);2;0.9;1.0;0.5129723747808831;0.06478700160188725;121
2000;(1, 4);2;0.7;1.0;0.5129723747808831;0.06478700160188725;121
2000;(1, 4);2;0.6;1.0;0.5129723747808831;0.06478700160188725;121
2000;(1, 3);3;0.9;1.0;0.5134375516432315;0.06053867639016772;125
2000;(1, 3);3;0.7;1.0;0.5134375516432315;0.06053867639016772;125
2000;(1, 3);3;0.8;1.0;0.5134375516432315;0.06053867639016772;125
2000;(1, 3);3;0.6;1.0;0.5134375516432315;0.06053867639016772;125
2000;(1, 3);2;0.6;1.0;0.5139797440244059;0.06465357128416407;129
2000;(1, 3);2;0.7;1.0;0.5139797440244059;0.06465357128416407;129
2000;(1, 3);2;0.8;1.0;0.5139797440244059;0.06465357128416407;129
2000;(1, 3);2;0.9;1.0;0.5139797440244059;0.06465357128416407;129
2000;(1, 2);1;0.9;1.0;0.5140312268957352;0.05903347275601223;133
2000;(1, 2);1;0.7;1.0;0.5140312268957352;0.05903347275601223;133
2000;(1, 2);1;0.8;1.0;0.5140312268957352;0.05903347275601223;133
2000;(1, 2);1;0.6;1.0;0.5140312268957352;0.05903347275601223;133
2000;(1, 2);2;0.9;1.0;0.5141232688674038;0.05978430664730787;137
2000;(1, 2);2;0.6;1.0;0.5141232688674038;0.05978430664730787;137
2000;(1, 2);2;0.7;1.0;0.5141232688674038;0.05978430664730787;137
2000;(1, 2);2;0.8;1.0;0.5141232688674038;0.05978430664730787;137
2000;(1, 4);3;0.7;1.0;0.5141377203974136;0.06317634671914632;141
2000;(1, 4);3;0.9;1.0;0.5141377203974136;0.06317634671914632;141
2000;(1, 4);3;0.6;1.0;0.5141377203974136;0.06317634671914632;141
2000;(1, 4);3;0.8;1.0;0.5141377203974136;0.06317634671914632;141
1000;(1, 3);2;0.8;1.0;0.5184177054487172;0.055996284112691044;145
1000;(1, 3);2;0.6;1.0;0.5184177054487172;0.055996284112691044;145
1000;(1, 3);2;0.7;1.0;0.5184177054487172;0.055996284112691044;145
1000;(1, 3);2;0.9;1.0;0.5184177054487172;0.055996284112691044;145
1000;(1, 4);3;0.6;1.0;0.5186324761828728;0.057090663557275316;149
1000;(1, 4);3;0.7;1.0;0.5186324761828728;0.057090663557275316;149
1000;(1, 4);3;0.9;1.0;0.5186324761828728;0.057090663557275316;149
1000;(1, 4);3;0.8;1.0;0.5186324761828728;0.057090663557275316;149
1000;(1, 3);2;0.7;10.0;0.5192168737416001;0.05562820807896438;153
1000;(1, 3);2;0.6;10.0;0.5192168737416001;0.05562820807896438;153
1000;(1, 3);2;0.8;10.0;0.5192168737416001;0.05562820807896438;153
1000;(1, 3);2;0.9;10.0;0.5192168737416001;0.05562820807896438;153
1000;(1, 4);3;0.7;10.0;0.519636963255346;0.05578522178009496;157
1000;(1, 4);3;0.9;10.0;0.519636963255346;0.05578522178009496;157
1000;(1, 4);3;0.6;10.0;0.519636963255346;0.05578522178009496;157
1000;(1, 4);3;0.8;10.0;0.519636963255346;0.05578522178009496;157
1000;(1, 4);1;0.6;10.0;0.5200392830626464;0.05536326932527526;161
1000;(1, 4);1;0.7;10.0;0.5200392830626464;0.05536326932527526;161
1000;(1, 4);1;0.9;10.0;0.5200392830626464;0.05536326932527526;161
1000;(1, 4);1;0.8;10.0;0.5200392830626464;0.05536326932527526;161
1000;(1, 3);1;0.8;10.0;0.5200808876202662;0.05554140999654613;165
1000;(1, 3);1;0.7;10.0;0.5200808876202662;0.05554140999654613;165
1000;(1, 3);1;0.9;10.0;0.5200808876202662;0.05554140999654613;165
1000;(1, 3);1;0.6;10.0;0.5200808876202662;0.05554140999654613;165
1000;(1, 4);2;0.6;10.0;0.5204280154766596;0.05493459450844404;169
1000;(1, 4);2;0.8;10.0;0.5204280154766596;0.05493459450844404;169
1000;(1, 4);2;0.9;10.0;0.5204280154766596;0.05493459450844404;169
1000;(1, 4);2;0.7;10.0;0.5204280154766596;0.05493459450844404;169
1000;(1, 2);2;0.7;10.0;0.5208041243836177;0.05605138305813919;173
1000;(1, 2);2;0.9;10.0;0.5208041243836177;0.05605138305813919;173
1000;(1, 2);2;0.8;10.0;0.5208041243836177;0.05605138305813919;173
1000;(1, 2);2;0.6;10.0;0.5208041243836177;0.05605138305813919;173
1000;(1, 4);1;0.6;1.0;0.5208561988465645;0.0552705479946724;177
1000;(1, 4);1;0.9;1.0;0.5208561988465645;0.0552705479946724;177
1000;(1, 4);1;0.7;1.0;0.5208561988465645;0.0552705479946724;177
1000;(1, 4);1;0.8;1.0;0.5208561988465645;0.0552705479946724;177
1000;(1, 3);3;0.7;10.0;0.5209206957488979;0.055135178875946614;181
1000;(1, 3);3;0.9;10.0;0.5209206957488979;0.055135178875946614;181
1000;(1, 3);3;0.8;10.0;0.5209206957488979;0.055135178875946614;181
1000;(1, 3);3;0.6;10.0;0.5209206957488979;0.055135178875946614;181
1000;(1, 2);3;0.7;10.0;0.521008079217021;0.05609750848389219;185
1000;(1, 2);3;0.9;10.0;0.521008079217021;0.05609750848389219;185
1000;(1, 2);3;0.8;10.0;0.521008079217021;0.05609750848389219;185
1000;(1, 2);3;0.6;10.0;0.521008079217021;0.05609750848389219;185
1000;(1, 2);2;0.7;1.0;0.5211264541121965;0.06295029996319254;189
1000;(1, 2);2;0.6;1.0;0.5211264541121965;0.06295029996319254;189
1000;(1, 2);2;0.8;1.0;0.5211264541121965;0.06295029996319254;189
1000;(1, 2);2;0.9;1.0;0.5211264541121965;0.06295029996319254;189
1000;(1, 2);1;0.8;10.0;0.5215677152393253;0.05449949370856927;193
1000;(1, 2);1;0.7;10.0;0.5215677152393253;0.05449949370856927;193
1000;(1, 2);1;0.9;10.0;0.5215677152393253;0.05449949370856927;193
1000;(1, 2);1;0.6;10.0;0.5215677152393253;0.05449949370856927;193
1000;(1, 4);2;0.9;1.0;0.5219270752959673;0.05340507268836532;197
1000;(1, 4);2;0.7;1.0;0.5219270752959673;0.05340507268836532;197
1000;(1, 4);2;0.6;1.0;0.5219270752959673;0.05340507268836532;197
1000;(1, 4);2;0.8;1.0;0.5219270752959673;0.05340507268836532;197
1000;(1, 3);1;0.7;1.0;0.5221914717845071;0.05460061639667639;201
1000;(1, 3);1;0.9;1.0;0.5221914717845071;0.05460061639667639;201
1000;(1, 3);1;0.8;1.0;0.5221914717845071;0.05460061639667639;201
1000;(1, 3);1;0.6;1.0;0.5221914717845071;0.05460061639667639;201
2000;(1, 4);1;0.8;10.0;0.5227296873453804;0.056791305033459374;205
2000;(1, 4);1;0.6;10.0;0.5227296873453804;0.056791305033459374;205
2000;(1, 4);1;0.7;10.0;0.5227296873453804;0.056791305033459374;205
2000;(1, 4);1;0.9;10.0;0.5227296873453804;0.056791305033459374;205
2000;(1, 4);3;0.7;10.0;0.5231492927294754;0.055842726523577;209
2000;(1, 4);3;0.6;10.0;0.5231492927294754;0.055842726523577;209
2000;(1, 4);3;0.8;10.0;0.5231492927294754;0.055842726523577;209
2000;(1, 4);3;0.9;10.0;0.5231492927294754;0.055842726523577;209
2000;(1, 4);2;0.9;10.0;0.523263458699164;0.056104074586244335;213
2000;(1, 4);2;0.8;10.0;0.523263458699164;0.056104074586244335;213
2000;(1, 4);2;0.6;10.0;0.523263458699164;0.056104074586244335;213
2000;(1, 4);2;0.7;10.0;0.523263458699164;0.056104074586244335;213
2000;(1, 3);1;0.7;10.0;0.5232816604605126;0.05539310902927542;217
2000;(1, 3);1;0.9;10.0;0.5232816604605126;0.05539310902927542;217
2000;(1, 3);1;0.6;10.0;0.5232816604605126;0.05539310902927542;217
2000;(1, 3);1;0.8;10.0;0.5232816604605126;0.05539310902927542;217
2000;(1, 3);3;0.8;10.0;0.5235058983127571;0.05519339486764638;221
2000;(1, 3);3;0.7;10.0;0.5235058983127571;0.05519339486764638;221
2000;(1, 3);3;0.6;10.0;0.5235058983127571;0.05519339486764638;221
2000;(1, 3);3;0.9;10.0;0.5235058983127571;0.05519339486764638;221
2000;(1, 2);3;0.8;10.0;0.5238080667786749;0.05499289882602775;225
2000;(1, 2);3;0.6;10.0;0.5238080667786749;0.05499289882602775;225
2000;(1, 2);3;0.9;10.0;0.5238080667786749;0.05499289882602775;225
2000;(1, 2);3;0.7;10.0;0.5238080667786749;0.05499289882602775;225
2000;(1, 3);2;0.9;10.0;0.5240563601669195;0.05615319302601089;229
2000;(1, 3);2;0.8;10.0;0.5240563601669195;0.05615319302601089;229
2000;(1, 3);2;0.6;10.0;0.5240563601669195;0.05615319302601089;229
2000;(1, 3);2;0.7;10.0;0.5240563601669195;0.05615319302601089;229
1000;(1, 3);3;0.9;1.0;0.5240982374207996;0.0539582559575207;233
1000;(1, 3);3;0.7;1.0;0.5240982374207996;0.0539582559575207;233
1000;(1, 3);3;0.8;1.0;0.5240982374207996;0.0539582559575207;233
1000;(1, 3);3;0.6;1.0;0.5240982374207996;0.0539582559575207;233
3000;(1, 4);3;0.7;10.0;0.5244833333596846;0.05505071686416099;237
3000;(1, 4);3;0.8;10.0;0.5244833333596846;0.05505071686416099;237
3000;(1, 4);3;0.9;10.0;0.5244833333596846;0.05505071686416099;237
3000;(1, 4);3;0.6;10.0;0.5244833333596846;0.05505071686416099;237
3000;(1, 4);1;0.8;10.0;0.5246666231871482;0.05472459984966503;241
3000;(1, 4);1;0.6;10.0;0.5246666231871482;0.05472459984966503;241
3000;(1, 4);1;0.9;10.0;0.5246666231871482;0.05472459984966503;241
3000;(1, 4);1;0.7;10.0;0.5246666231871482;0.05472459984966503;241
3000;(1, 2);3;0.8;10.0;0.5248404977715648;0.05448908955794201;245
5000;(1, 2);3;0.9;10.0;0.5248404977715648;0.05448908955794201;245
4000;(1, 2);3;0.9;10.0;0.5248404977715648;0.05448908955794201;245
4000;(1, 2);3;0.6;10.0;0.5248404977715648;0.05448908955794201;245
5000;(1, 2);3;0.7;10.0;0.5248404977715648;0.05448908955794201;245
4000;(1, 2);3;0.8;10.0;0.5248404977715648;0.05448908955794201;245
5000;(1, 2);3;0.6;10.0;0.5248404977715648;0.05448908955794201;245
3000;(1, 2);3;0.7;10.0;0.5248404977715648;0.05448908955794201;245
3000;(1, 2);3;0.9;10.0;0.5248404977715648;0.05448908955794201;245
5000;(1, 2);3;0.8;10.0;0.5248404977715648;0.05448908955794201;245
4000;(1, 2);3;0.7;10.0;0.5248404977715648;0.05448908955794201;245
3000;(1, 2);3;0.6;10.0;0.5248404977715648;0.05448908955794201;245
1000;(1, 2);3;0.8;1.0;0.5248922859037055;0.061985097175457894;257
1000;(1, 2);3;0.7;1.0;0.5248922859037055;0.061985097175457894;257
1000;(1, 2);3;0.9;1.0;0.5248922859037055;0.061985097175457894;257
1000;(1, 2);3;0.6;1.0;0.5248922859037055;0.061985097175457894;257
2000;(1, 2);1;0.8;10.0;0.5249650324520131;0.05401164508346612;261
2000;(1, 2);1;0.7;10.0;0.5249650324520131;0.05401164508346612;261
2000;(1, 2);1;0.9;10.0;0.5249650324520131;0.05401164508346612;261
2000;(1, 2);1;0.6;10.0;0.5249650324520131;0.05401164508346612;261
2000;(1, 2);2;0.6;10.0;0.5249780714909434;0.05426909708032613;265
2000;(1, 2);2;0.8;10.0;0.5249780714909434;0.05426909708032613;265
2000;(1, 2);2;0.7;10.0;0.5249780714909434;0.05426909708032613;265
2000;(1, 2);2;0.9;10.0;0.5249780714909434;0.05426909708032613;265
4000;(1, 4);3;0.8;10.0;0.5250858899298081;0.05494241004134993;269
4000;(1, 4);3;0.9;10.0;0.5250858899298081;0.05494241004134993;269
4000;(1, 4);3;0.6;10.0;0.5250858899298081;0.05494241004134993;269
5000;(1, 4);3;0.6;10.0;0.5250858899298081;0.05494241004134993;269
5000;(1, 4);3;0.7;10.0;0.5250858899298081;0.05494241004134993;269
4000;(1, 4);3;0.7;10.0;0.5250858899298081;0.05494241004134993;269
5000;(1, 4);3;0.9;10.0;0.5250858899298081;0.05494241004134993;269
5000;(1, 4);3;0.8;10.0;0.5250858899298081;0.05494241004134993;269
3000;(1, 3);3;0.7;10.0;0.5251216759716625;0.05474313698656923;277
3000;(1, 3);3;0.6;10.0;0.5251216759716625;0.05474313698656923;277
3000;(1, 3);3;0.9;10.0;0.5251216759716625;0.05474313698656923;277
3000;(1, 3);3;0.8;10.0;0.5251216759716625;0.05474313698656923;277
5000;(1, 1);3;0.6;10.0;0.5251455927344753;0.05842255803737311;281
4000;(1, 1);3;0.6;10.0;0.5251455927344753;0.05842255803737311;281
1000;(1, 1);3;0.9;10.0;0.5251455927344753;0.05842255803737311;281
5000;(1, 1);3;0.9;10.0;0.5251455927344753;0.05842255803737311;281
2000;(1, 1);3;0.7;10.0;0.5251455927344753;0.05842255803737311;281
5000;(1, 1);3;0.8;10.0;0.5251455927344753;0.05842255803737311;281
1000;(1, 1);3;0.8;10.0;0.5251455927344753;0.05842255803737311;281
2000;(1, 1);3;0.9;10.0;0.5251455927344753;0.05842255803737311;281
1000;(1, 1);3;0.7;10.0;0.5251455927344753;0.05842255803737311;281
4000;(1, 1);3;0.8;10.0;0.5251455927344753;0.05842255803737311;281
2000;(1, 1);3;0.8;10.0;0.5251455927344753;0.05842255803737311;281
4000;(1, 1);3;0.9;10.0;0.5251455927344753;0.05842255803737311;281
1000;(1, 1);3;0.6;10.0;0.5251455927344753;0.05842255803737311;281
3000;(1, 1);3;0.8;10.0;0.5251455927344753;0.05842255803737311;281
5000;(1, 1);3;0.7;10.0;0.5251455927344753;0.05842255803737311;281
3000;(1, 1);3;0.6;10.0;0.5251455927344753;0.05842255803737311;281
2000;(1, 1);3;0.6;10.0;0.5251455927344753;0.05842255803737311;281
4000;(1, 1);3;0.7;10.0;0.5251455927344753;0.05842255803737311;281
3000;(1, 1);3;0.7;10.0;0.5251455927344753;0.05842255803737311;281
3000;(1, 1);3;0.9;10.0;0.5251455927344753;0.05842255803737311;281
3000;(1, 3);2;0.6;10.0;0.5251491290379905;0.05445691358397623;301
3000;(1, 3);2;0.8;10.0;0.5251491290379905;0.05445691358397623;301
3000;(1, 3);2;0.9;10.0;0.5251491290379905;0.05445691358397623;301
3000;(1, 3);2;0.7;10.0;0.5251491290379905;0.05445691358397623;301
4000;(1, 3);3;0.8;10.0;0.5251543496107411;0.05475304104169154;305
5000;(1, 3);3;0.7;10.0;0.5251543496107411;0.05475304104169154;305
5000;(1, 3);3;0.8;10.0;0.5251543496107411;0.05475304104169154;305
5000;(1, 3);3;0.9;10.0;0.5251543496107411;0.05475304104169154;305
5000;(1, 3);3;0.6;10.0;0.5251543496107411;0.05475304104169154;305
4000;(1, 3);3;0.9;10.0;0.5251543496107411;0.05475304104169154;305
4000;(1, 3);3;0.7;10.0;0.5251543496107411;0.05475304104169154;305
4000;(1, 3);3;0.6;10.0;0.5251543496107411;0.05475304104169154;305
3000;(1, 4);2;0.9;10.0;0.5251579329825087;0.055398792971487906;313
3000;(1, 4);2;0.8;10.0;0.5251579329825087;0.055398792971487906;313
3000;(1, 4);2;0.7;10.0;0.5251579329825087;0.055398792971487906;313
3000;(1, 4);2;0.6;10.0;0.5251579329825087;0.055398792971487906;313
3000;(1, 3);1;0.7;10.0;0.5257862986153763;0.05497726230027827;317
3000;(1, 3);1;0.6;10.0;0.5257862986153763;0.05497726230027827;317
3000;(1, 3);1;0.9;10.0;0.5257862986153763;0.05497726230027827;317
3000;(1, 3);1;0.8;10.0;0.5257862986153763;0.05497726230027827;317
1000;(1, 2);1;0.9;1.0;0.5259825806659847;0.05271611612178492;321
1000;(1, 2);1;0.6;1.0;0.5259825806659847;0.05271611612178492;321
1000;(1, 2);1;0.8;1.0;0.5259825806659847;0.05271611612178492;321
1000;(1, 2);1;0.7;1.0;0.5259825806659847;0.05271611612178492;321
4000;(1, 1);2;0.6;10.0;0.5261040210605611;0.057391891906922884;325
4000;(1, 1);2;0.9;10.0;0.5261040210605611;0.057391891906922884;325
3000;(1, 1);2;0.7;10.0;0.5261040210605611;0.057391891906922884;325
5000;(1, 1);2;0.7;10.0;0.5261040210605611;0.057391891906922884;325
5000;(1, 1);2;0.8;10.0;0.5261040210605611;0.057391891906922884;325
5000;(1, 1);2;0.9;10.0;0.5261040210605611;0.057391891906922884;325
4000;(1, 1);2;0.7;10.0;0.5261040210605611;0.057391891906922884;325
4000;(1, 1);2;0.8;10.0;0.5261040210605611;0.057391891906922884;325
2000;(1, 1);2;0.6;10.0;0.5261040210605611;0.057391891906922884;325
1000;(1, 1);2;0.9;10.0;0.5261040210605611;0.057391891906922884;325
3000;(1, 1);2;0.9;10.0;0.5261040210605611;0.057391891906922884;325
1000;(1, 1);2;0.7;10.0;0.5261040210605611;0.057391891906922884;325
1000;(1, 1);2;0.8;10.0;0.5261040210605611;0.057391891906922884;325
2000;(1, 1);2;0.9;10.0;0.5261040210605611;0.057391891906922884;325
5000;(1, 1);2;0.6;10.0;0.5261040210605611;0.057391891906922884;325
2000;(1, 1);2;0.8;10.0;0.5261040210605611;0.057391891906922884;325
3000;(1, 1);2;0.8;10.0;0.5261040210605611;0.057391891906922884;325
2000;(1, 1);2;0.7;10.0;0.5261040210605611;0.057391891906922884;325
1000;(1, 1);2;0.6;10.0;0.5261040210605611;0.057391891906922884;325
3000;(1, 1);2;0.6;10.0;0.5261040210605611;0.057391891906922884;325
4000;(1, 4);1;0.7;10.0;0.5261646059798856;0.054274365906848164;345
4000;(1, 4);1;0.6;10.0;0.5261646059798856;0.054274365906848164;345
4000;(1, 4);1;0.8;10.0;0.5261646059798856;0.054274365906848164;345
4000;(1, 4);1;0.9;10.0;0.5261646059798856;0.054274365906848164;345
1000;(1, 1);1;0.8;10.0;0.5262188675285706;0.05685979204918268;349
1000;(1, 1);1;0.9;10.0;0.5262188675285706;0.05685979204918268;349
1000;(1, 1);1;0.7;10.0;0.5262188675285706;0.05685979204918268;349
1000;(1, 1);1;0.6;10.0;0.5262188675285706;0.05685979204918268;349
4000;(1, 3);2;0.9;10.0;0.526279698479116;0.054523830972859365;353
4000;(1, 3);2;0.7;10.0;0.526279698479116;0.054523830972859365;353
4000;(1, 3);2;0.6;10.0;0.526279698479116;0.054523830972859365;353
4000;(1, 3);2;0.8;10.0;0.526279698479116;0.054523830972859365;353
4000;(1, 4);2;0.9;10.0;0.5264294102436706;0.05462237336706269;357
4000;(1, 4);2;0.8;10.0;0.5264294102436706;0.05462237336706269;357
